datetime,headline,url,teaser,feed_name,feed_url
"December 16, 2017 at 07:18PM",8 injured in fire at high-rise building in Brooklyn; 2 children critical,http://abc7ny.com/2-children-critical-in-brooklyn-apartment-fire/2789025/,The fire broke out shortly after 2 p.m. at the Marlboro Houses in the Gravesend section.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 16, 2017 at 09:09PM",Florida woman arrested after 3 dogs found in freezer,http://abc7ny.com/woman-arrested-after-3-dogs-found-in-freezer/2789709/,Sheriff's deputies checking the home of a Florida woman and her small child found three dead dogs in her freezer and a house covered in filth and cockroaches.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 16, 2017 at 10:34PM",Study: More people choose to call Uber instead of ambulance,http://abc7ny.com/health/study-more-people-choose-to-call-uber-instead-of-ambulance/2789900/,"More people are choosing to call an Uber than to call an ambulance in case of an emergency, a new study shows.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 16, 2017 at 10:45PM",Famed Lincoln Plaza Cinemas to soon shut its doors for repairs,http://abc7ny.com/entertainment/famed-lincoln-plaza-cinemas-to-soon-shut-its-doors/2789936/,The famed Lincoln Plaza Cinemas on Manhattan's Upper West Side will soon shut its doors.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 16, 2017 at 11:33PM",Hero Port Authority officers play Santa to children in New Jersey,http://abc7ny.com/society/hero-port-authority-officers-play-santa-to-nj-children/2790050/,They were heroes to every New Yorker this week - and now they are heroes to children in New Jersey. The four Port Authority police officers who took down the subway station bombing suspect on Monday played Santa,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 16, 2017 at 11:49PM","Authorities: Officers spit on, assaulted during Hoboken SantaCon",http://abc7ny.com/authorities-officers-spit-on-assaulted-during-santacon/2790074/,16 people were arrested on charges ranging from disorderly conduct to assault - among them were four people who were taken into custody at the Texas Arizona Bar after getting into a fight.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 07:43AM",Fire tears through top floors of apartment building in the Bronx,http://abc7ny.com/fire-tears-through-top-floors-of-bronx-apartment-building-/2790946/,The 4-alarm fire broke out at a building on Clay Avenue in the Claremont section.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 08:02AM",Sen. Cory Booker provided with extra security due to death threat,http://abc7ny.com/politics/sen-cory-booker-provided-with-extra-security-due-to-death-threat/2790989/,Authorities are not releasing details about the threat and haven't revealed if there have been any arrests.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 08:25AM",Hundreds come down with stomach flu aboard Royal Caribbean cruise,http://abc7ny.com/hundreds-come-down-with-stomach-flu-aboard-cruise-ship/2791027/,"Royal Caribbean's ""Independence of the Seas"" left South Florida Monday but by day three, about 220 people came down with the stomach flu.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:02AM",8 injured in fire at high-rise building in Brooklyn; 2 children critical,http://abc7ny.com/2-children-critically-injured-in-apartment-builidng-fire/2789025/,"An entire family was rushed to the hospital after a fire broke out inside their Brooklyn apartment, and now two young children are fighting for their lives.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:02AM",2 suspects wanted for assaulting man inside subway station in Union Square,http://abc7ny.com/man-assaulted-in-subway-station-head-struck-by-train/2791112/,Police are searching for two suspects behind an assault inside a Manhattan subway station.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:10AM",Fire tears through top floor of apartment building in the Bronx,http://abc7ny.com/fire-tears-through-top-floor-of-bronx-apartment-building-/2790946/,The 4-alarm fire broke out just after 5 a.m. at a building on Clay Avenue in the Claremont section.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:13AM",Puerto Rico's road to recovery after Hurricane Maria,http://abc7ny.com/puerto-ricos-long-road-to-recovery/2777367/,"September 20th, 2017. For the 3.5 million people who call Puerto Rico home, it was a day that changed their world. Hurricane Maria struck and three-months they're still a long way from recovering.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:15AM",Check out our new ABC7NY Eyewitness News app!,http://abc7ny.com/entertainment/this-is-our-new-abc7ny-app-now-you-can-personalize-it/2707112/,"We're rolling out big, exciting updates to our ABC7NY Eyewitness News app including more customization, personalized push alerts and an enhanced live video experience.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:27AM",Man found fatally shot inside car in front of his house in Queens,http://abc7ny.com/queens-father-fatally-shot-in-car-steps-from-his-home/2788675/,"According to the NYPD, two men walked up to a parked Mercedes Benz at 104-21 207th Street in Hollis at about 4:30 a.m. and fired into the car.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:42AM",8 injured in fire at high-rise building in Brooklyn; 2 children critical,http://abc7ny.com/2-children-critically-injured-in-apartment-building-fire/2789025/,"An entire family was rushed to the hospital after a fire broke out inside their Brooklyn apartment, and now two young children are fighting for their lives.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:44AM","2 school buses go up in flames in West Babylon, Long Island",http://abc7ny.com/2-school-buses-go-up-in-flames-on-long-island/2791196/,Firefighters on the scene on Great East Neck Road in West Babylon were able to stop the flames from spreading.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 10:12AM","Last day for free delivery by Christmas for Amazon, Walmart and Target",http://abc7ny.com/shopping/last-day-for-free-delivery-by-christmas-for-amazon-walmart-and-target/2791246/,"Sunday is the last day for shoppers to get free shipping in time for Christmas from Amazon, Target, and Walmart.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 10:22AM",8 injured in fire at high-rise building in Brooklyn; 2 children critical,http://abc7ny.com/air-conditioner-blamed-for-fire-that-left-2-kids-critically-hurt/2789025/,"An entire family was rushed to the hospital after a fire broke out inside their Brooklyn apartment, and now two young children are fighting for their lives.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 10:32AM",Innovation Insider has gadget gift ideas for Christmas,http://abc7ny.com/innovation-insider-has-gadget-gift-ideas-for-christmas/2791321/,"The ""Innovation Insider"" Steve Greenberg joined us with the gadgets, gizmos and gift ideas that are sure to please.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 10:48AM",Innovation Insider has gadget gift ideas for Christmas,http://abc7ny.com/shopping/innovation-insider-has-gadget-gift-ideas-for-christmas/2791321/,"The ""Innovation Insider"" Steve Greenberg joined us with the gadgets, gizmos and gift ideas that are sure to please.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 10:55AM",2 suspects wanted for assaulting man inside subway station in Union Square,http://abc7ny.com/man-struck-by-train-after-subway-station-assault/2791112/,Police are searching for two suspects who attacked a man inside a subway station in Union Square.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 11:18AM",Special counsel Mueller obtains thousands of Trump transition emails,http://abc7ny.com/politics/mueller-obtains-thousands-of-trump-transition-emails/2791402/,Robert Mueller's investigation into Russian contacts with President Trump's campaign has gained access to thousands of emails.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 11:24AM",Innovation Insider has gadget gift ideas for holidays,http://abc7ny.com/shopping/innovation-insider-has-holiday-gadget-gift-ideas/2791321/,"The ""Innovation Insider"" Steve Greenberg joined us with the gadgets, gizmos and gift ideas that are sure to please.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 11:49AM",Mayor de Blasio signs bill to enable online voter registration,http://abc7ny.com/politics/new-bill-will-enable-online-voter-registration-in-nyc/2791475/,"The mayor said the bill he signed is one step toward fixing the city's ""antiquated"" electoral system.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 12:32PM",Man invents booby-trapped box to scare off package thieves,http://abc7ny.com/man-invents-booby-trapped-box-to-scare-off-package-thieves/2791541/,"When it comes to catching thieves, one inventor says surveillance cameras aren't enough.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 12:45PM",Sen. Cory Booker provided with extra security due to death threat,http://abc7ny.com/politics/sen-booker-given-extra-security-due-to-death-threat/2790989/,Authorities are not releasing details about the threat and haven't revealed if there have been any arrests.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 01:10PM","Elmwood Park, New Jersey elementary school deemed safe after chemical leak",http://abc7ny.com/students-staff-cleared-to-return-to-school-after-chemical-leak/2791608/,Students and staff can return to a New Jersey Elementary school Monday after an indoor air quality test came back clean.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 01:44PM",Facebook will now let you temporarily erase your ex after a bad breakup,http://abc7ny.com/technology/facebook-will-now-let-you-erase-your-ex-after-a-breakup/2785584/,Need a break from your ex after a particularly bad breakup? Facebook has introduced a new feature that lets you temporarily create space on the social network.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 01:52PM",Infrared saunas a growing trend,http://abc7ny.com/health/infrared-saunas-a-growing-trend/2742137/,There is a growing trend of infrared saunas that has many people wondering if they work and what the experience is like. So can you stand the heat?,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 02:19PM",2 suspects wanted for assaulting man inside subway station in Union Square,http://abc7ny.com/man-struck-in-head-by-train-after-subway-station-assault/2791112/,Police are searching for two suspects who attacked a man inside a subway station in Union Square.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 02:58PM","New Jersey state police car stolen in North Brunswick, weapons and uniforms taken",http://abc7ny.com/state-police-car-stolen-weapons-and-uniforms-taken-from-inside/2791833/,"New Jersey State Police say the white, unmarked Chevrolet Tahoe car was stolen in the area of North Brunswick.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 05:45PM","Family, friends to pay respects to 'Golden Krust' founder",http://abc7ny.com/society/family-friends-to-pay-respects-to-golden-krust-founder/2792204/,"On Monday, family and friends will pay their respects to the man who founded the Bronx's Golden Krust Caribbean Bakery.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 06:05PM",Man hospitalized after falling from ramp at MetLife Stadium,http://abc7ny.com/man-hospitalized-after-falling-from-metlife-ramp/2792240/,"A man fell 15 feet down from a ramp at MetLife Stadium toward the end of the Giants-Eagles game on Sunday, police say.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 06:34PM",7-year-old's heartbreaking letter to Santa inspires flood of donations,http://abc7ny.com/society/childs-heartbreaking-letter-to-santa-inspires-donations/2792315/,Many people are showing their Christmas spirit after a teacher shared a photo of a student asking Santa for food and a blanket for Christmas.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 08:42PM","Holiday party helps boost spirit of Hurricane Maria evacuees from Puerto Rico, U.S. Virgin Islands",http://abc7ny.com/society/holiday-party-helps-boost-spirit-of-hurricane-maria-evacuees/2792632/,There was a big holiday celebration to help boost the spirits of children and families evacuated to New York City from Puerto Rico and the U.S. Virgin Islands.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"December 17, 2017 at 09:14PM",FDNY members grant special wish for young children in Brooklyn,http://abc7ny.com/society/fdny-members-grant-special-wish-for-young-children/2792708/,"In addition to the swearing-in ceremony, the children were also treated to a special visit from Santa Claus where presents where distributed to the honorary members.",abc7ny.com RSS Feed,http://abc7ny.com/feed
